case_id,material,total_length_mm,n_nodes,n_elements,static_max_deflection_mm,static_max_deflection_um,static_max_vonmises_MPa,static_max_shear_MPa,static_factor_of_safety,modal_num_modes,modal_min_frequency_Hz,modal_max_frequency_Hz,freq_mode1_Hz,freq_mode2_Hz,freq_mode3_Hz,freq_mode4_Hz,freq_mode5_Hz,freq_mode6_Hz,var_E,var_Ff,var_Fr,var_Ft,var_L1,var_L2,var_L3,var_L4,var_R1,var_R2,var_R3,var_R4,var_front_z_fraction,var_housing_it_grade,var_pos_tol_front,var_pos_tol_rear,var_rear_z_fraction,var_rho,var_ri,var_sigma_y,mode
157,AISI_4140,486.9045100358825,24758.0,14766.0,0.02583,25.83,23.76,27.44,26.47,6.0,603.33,2539.94,603.33,1045.33,1049.98,1392.28,1668.4,2539.94,211157.56730097585,253.33409829197103,776.0024987276264,2968.8645524707445,76.91428741486001,354.8806992463841,31.911456535708417,23.198066838929943,44.52622205984022,44.97640132185343,75.8143301094584,40.601977893736986,0.1557852525113311,5.935871127117873,0.0170569657780621,0.0399436473096646,0.7167532361451479,7.89828295469648e-09,25.06223092945044,629.0435191900805,ansys_mapdl
158,AISI_4140,482.3175473914624,36618.0,21834.0,0.012757,12.76,17.63,19.12,35.32,6.0,504.24,2202.42,504.24,927.66,969.8,1316.45,1640.66,2202.42,207231.0804408775,883.8615808629253,1004.4047810938767,1144.2851876279076,78.21518975956175,360.9360505564509,28.23373603585702,14.932571039592696,51.022831310298535,53.0954051982536,91.97497938457911,36.64398089515562,0.2382469212041015,5.053037489312181,0.0143703465311473,0.0260373840220013,0.6835859533258227,7.737782926039361e-09,34.620839737451675,622.9031845875969,ansys_mapdl
159,AISI_4140,482.82767796983575,34213.0,20548.0,0.023311,23.31,29.76,33.83,21.6,6.0,541.46,2662.81,541.46,1393.55,1414.06,1579.12,2448.78,2662.81,204995.2665395379,900.8285063933356,1247.557345943115,1398.2126892427596,71.83197585332618,355.93093529268947,37.147595224999634,17.91717159882048,36.17846722677098,55.75989664486957,81.07918703689809,54.46656030924685,0.2221433857697467,6.61404624487537,0.0135667857195362,0.0184627141896758,0.8211460022525301,7.964790596512886e-09,33.25995636378485,642.8239148733659,ansys_mapdl
160,AISI_4140,455.7890783354685,32439.0,19986.0,0.012053,12.05,11.51,13.03,60.27,6.0,500.58,2661.33,500.58,1275.12,1340.94,1754.67,2402.43,2661.33,203390.94477498689,782.194135450244,987.0101841923366,1682.0655577805442,61.768269219850005,357.5919455053287,20.98182472735097,15.447038882938868,47.03713402321495,58.94279203580474,72.04512426330888,44.43946288446147,0.2287669852945169,7.000101674496662,0.0103838030629778,0.0297795822864863,0.707038560070239,7.88058723733701e-09,27.722302078196225,693.4602308070671,ansys_mapdl
161,AISI_4140,547.1623070182789,19894.0,11041.0,0.032655,32.66,20.82,23.07,30.71,6.0,509.54,1860.6,509.54,895.11,928.86,1129.21,1197.54,1860.6,205429.97508938488,234.46180872333983,1076.4999836586007,1793.3765184572303,72.69215284055663,434.6583295896917,29.574909593880378,10.236914994150046,54.45781025348599,44.94017852120358,70.44120744022874,49.44597458385781,0.2071020632335224,5.247229360176966,0.014996339095636,0.0382969272897937,0.7877049955111991,7.852696101995398e-09,31.28719411379468,639.4004099168789,ansys_mapdl
162,AISI_4140,510.122903725248,19694.0,10832.0,0.036725,36.72,23.71,25.86,25.57,6.0,427.88,2025.38,427.88,653.07,769.1,1147.66,1307.02,2025.38,211170.8863169717,510.5505038774499,450.2880883228871,1450.7611199239684,61.73582984764463,402.686019418634,32.083070600958415,13.617983858010884,39.44703812139437,39.487912208974905,72.3640162484536,42.25775753673055,0.2302722543586232,5.953700204573083,0.0114958936653186,0.0353877585179432,0.6973951466023157,7.849616555976359e-09,29.50644795676404,606.2516879090556,ansys_mapdl
163,AISI_4140,493.3652660871975,21608.0,11580.0,0.017857,17.86,15.87,18.1,40.9,6.0,593.51,2520.46,593.51,1084.73,1181.57,1586.04,2146.44,2520.46,206331.52624332235,353.94962727093207,1141.29700812128,1106.7501877354302,79.43655495976704,364.1443781547276,25.51636157520525,24.26797139749764,38.70831544279878,46.16318566222732,73.45071602439786,43.01219637943033,0.148709361940992,5.688533073453967,0.0157240672426899,0.0122302719628715,0.7297797129898291,7.765137104472712e-09,32.83434683452995,648.9390508570045,ansys_mapdl
164,AISI_4140,507.3808605483492,37599.0,23068.0,0.021702,21.7,20.36,22.79,36.62,6.0,600.77,2542.95,600.77,1060.8,1084.96,1422.7,1781.97,2542.95,204258.81024651224,472.1408775931061,1124.313867488327,2079.841678803244,88.45983913099738,368.87719205920433,25.22028052755341,24.82354883059401,36.720969156137,51.74649550644492,94.90100796952063,39.08079242544886,0.2289037509391955,6.290824765857484,0.0106073970277411,0.0186316092167918,0.7027033062697304,7.857639992423746e-09,26.486761729975367,745.6342113609326,ansys_mapdl
165,AISI_4140,513.6733773545405,21865.0,12131.0,0.014154,14.15,13.58,15.05,46.26,6.0,778.11,2769.91,778.11,1441.39,1527.13,1849.8,1911.52,2769.91,209995.0303971361,778.4467858092917,456.8692379387,1517.2644253388848,87.77427818528031,382.3361269087103,18.58428808424488,24.978684176305062,37.81819656047021,47.73916565208852,73.51618137820354,46.08559081694288,0.1624631460087701,5.274525302697989,0.024782923694574,0.0264778579905497,0.8174487411556592,7.742150906131861e-09,26.92879653412962,628.0460281348043,ansys_mapdl
166,AISI_4140,529.016650373109,37365.0,23029.0,0.022224,22.22,25.82,28.52,24.91,6.0,591.83,2804.93,591.83,993.83,1019.54,1423.82,2072.81,2804.93,205865.8623610502,513.3446608225861,624.8928731017431,3007.501477686531,77.85843930985487,394.5952636226701,39.00332996404345,17.5596174765406,36.248007622009744,51.57321088749845,77.65166529107887,54.02126186919955,0.1419342523727677,5.542923320700094,0.0213802331602088,0.0177899528786429,0.7144525079109616,7.830885093811601e-09,26.20280395109505,643.0910118140674,ansys_mapdl
167,AISI_4140,572.0977528855803,21667.0,12015.0,0.023878,23.88,28.26,28.53,23.04,6.0,545.06,1964.87,545.06,875.86,898.26,1050.07,1154.15,1964.87,214969.81301510244,558.7718083152763,705.9507829079039,1660.4966276714451,87.85187078088603,440.8153125796886,19.614837444905824,23.81573208009994,50.82987053379004,42.06942409680004,75.07639635883349,53.91450058252326,0.1194960697773718,5.135077283056831,0.0228893704810618,0.0245967568101347,0.7578950664981113,7.801135061935391e-09,29.397076617728903,651.0573718177013,ansys_mapdl
168,AISI_4140,549.1639888810054,28990.0,16796.0,0.014112,14.11,23.64,25.66,25.72,6.0,517.56,2244.46,517.56,996.1,1029.27,1239.01,1552.76,2244.46,201749.89791569463,379.34258155250143,914.210878184054,1654.741224329225,72.22491014240288,444.6328112414234,20.23011186997273,12.07615562720642,53.604523004773625,51.36518224853597,86.57417830824335,37.17767801384197,0.1325313336208256,7.1110185167968165,0.0141876127164682,0.0103885978405229,0.7046878801049867,7.725322176543742e-09,31.77322057198136,607.9999556754655,ansys_mapdl
169,AISI_4140,557.9004649263405,45527.0,28455.0,0.020134,20.13,30.17,31.33,23.24,6.0,480.31,2453.04,480.31,824.94,840.87,1225.75,1668.14,2453.04,204133.6697110664,526.591351177423,401.2978226140305,3136.0089188302727,70.31055900259089,435.46696821142245,32.382648874670345,19.74028883765686,47.12498338400045,55.624234734761,90.77768234803224,47.09927388647791,0.1549818308640777,7.795510465528808,0.0138676883073798,0.0274424212342744,0.6557979741325317,7.914525380918873e-09,25.43545074772665,701.1707528406648,ansys_mapdl
170,AISI_4140,520.8975025265023,24571.0,13341.0,0.038782,38.78,33.54,35.17,19.24,6.0,526.38,2297.72,526.38,824.68,901.08,1399.25,1699.88,2297.72,214095.6988414853,767.4658596668617,639.6931325112052,3231.107918959073,67.52391966636397,412.0314752567894,19.461275548336765,21.88083205501221,38.47121455876379,41.018287158809,90.54654282496264,35.626027328626265,0.1049538835571529,5.896914968688286,0.006639041585094,0.020706338228398,0.7285018137979528,7.764466948986467e-09,28.903080429015503,645.2028054936156,ansys_mapdl
171,AISI_4140,524.8557363646329,36713.0,22037.0,0.029294,29.29,31.86,35.15,20.21,6.0,540.93,2196.03,540.93,1081.43,1200.32,1268.8,1589.43,2196.03,209538.96758877023,419.0716885407458,695.3718913825862,3145.232006566658,74.94366027357022,405.71874922309496,32.26210252759389,11.931224340373758,45.24988048992178,53.34747971555496,87.73939239081794,49.91732045561542,0.2497733240556248,6.5808368540775,0.0087929844946076,0.0343977659214317,0.7744759936914577,7.972244497348873e-09,29.899426970454595,643.9724574472267,ansys_mapdl
172,AISI_4140,552.8915857568653,21847.0,11898.0,0.059226,59.23,46.34,49.86,14.74,6.0,550.63,2106.77,550.63,1021.08,1060.1,1288.27,1530.12,2106.77,203887.08848457568,695.7261847405697,900.4091951208356,3356.493467420741,68.95254092760318,440.0193809034556,29.82284100813746,14.09682291766906,36.34151420481181,40.05445967157471,73.4859367969811,40.04884802817749,0.1517523088935098,5.674256294930506,0.0144731012908523,0.0083660178904447,0.841134242880438,7.729003298368157e-09,28.46244007093478,683.2042402775307,ansys_mapdl
173,AISI_4140,493.9262595790008,32448.0,19537.0,0.015284,15.28,16.6,18.5,38.35,6.0,605.21,2221.17,605.21,956.63,998.87,1279.51,1458.14,2221.17,208081.03949446583,211.84971316144583,853.3646176498087,1756.5890960588108,73.26363093382841,365.30713963617774,34.04183721344562,21.31365179554897,48.90484674243115,42.6794589816247,85.80959533131535,47.80881515542598,0.1119998511303924,7.606894727702231,0.0089252283538973,0.0089349669144478,0.7840124869482454,7.739929309038524e-09,26.709795570168573,636.7812229065313,ansys_mapdl
174,AISI_4140,502.7014386460688,20066.0,10606.0,0.035533,35.53,24.61,25.73,24.9,6.0,530.06,2282.67,530.06,1129.67,1150.07,1367.53,1695.89,2282.67,211693.23281383983,320.9683534367995,829.191941059004,2276.7795017469984,74.49746028672627,385.8206979211399,20.77779928104431,21.60548115715831,44.773792748174245,47.67583090090895,71.86401969551915,40.28631696126028,0.2458671500874639,5.139207992243866,0.025486183210885,0.030917176597858,0.735793744549745,7.960762871324088e-09,33.26406362428774,612.6653555691256,ansys_mapdl
175,AISI_4140,480.9709257865193,29144.0,17232.0,0.02415,24.15,20.77,23.79,29.92,6.0,558.46,2308.38,558.46,1091.24,1104.14,1325.3,1614.4,2308.38,209773.36777163803,867.4358079529666,728.5940116904449,2351.092544394834,76.53900056934533,356.12502706492785,36.75809015558207,11.54880799666406,45.23582709334888,47.78754063632445,86.66029328613487,38.17995044138286,0.2035865260472859,5.4841699264746655,0.0219967715917075,0.0206264452688545,0.7830565886067119,7.89897251013696e-09,31.726079575381384,621.3218696239958,ansys_mapdl
176,AISI_4140,531.9191302893687,35709.0,21625.0,0.032325,32.33,34.54,38.19,20.12,6.0,556.13,2143.13,556.13,1047.41,1172.23,1254.98,1506.66,2143.13,202738.789586268,262.7435926776435,1335.5992292355602,3490.8878172133054,88.78040424344931,401.4432890634511,19.66258602957391,22.032850952894325,50.50440260312256,51.193048149007,74.601023166548,50.230516625410345,0.1796518091606631,7.706086216051194,0.0137770272569297,0.0283278281106807,0.7142781141263006,7.973848348800895e-09,27.01246690384404,694.8351935216408,ansys_mapdl
177,AISI_4140,549.5641993765162,38120.0,22532.0,0.029817,29.82,27.55,30.93,27.07,6.0,516.05,2244.55,516.05,1142.37,1159.61,1296.41,1780.04,2244.55,210100.2291840416,859.9586022495736,1337.86841292097,3096.5476491298787,66.6748210674422,430.3567674704131,35.814913763071544,16.71769707558933,41.82128632721204,51.16026720750701,89.1778338610468,53.37973983678705,0.1695289786897008,5.098506863822227,0.0197273513867704,0.0208065496491991,0.8323543406583086,7.738222346916535e-09,33.65845555356515,745.9044626022609,ansys_mapdl
178,AISI_4140,559.3910373344693,27714.0,16332.0,0.056138,56.14,46.58,52.52,14.71,6.0,297.57,1570.05,297.57,385.9,467.17,977.58,1025.13,1570.05,206901.66806758728,895.5647215268142,1225.336933565827,2071.936880489551,71.54009926970254,440.1529047861543,28.712997998120137,18.985035280492244,41.817711093620574,35.211050827653246,92.15340794901444,50.328936027369245,0.1258983944247611,5.058442321687135,0.0082623187841884,0.0184704285616499,0.698700344168258,7.790322247346337e-09,26.56339538854689,684.9491603353165,ansys_mapdl
179,AISI_4140,481.5952018830833,17942.0,9447.0,0.069682,69.68,44.36,50.93,15.38,6.0,370.52,1835.64,370.52,604.44,756.33,1029.07,1303.98,1835.64,206510.64076909388,553.9968536284558,1418.514592379497,1714.538885097783,61.69650422100168,382.51878094481486,20.38216033475232,16.99775638251443,44.48325596901325,39.0890154441858,70.1059512955359,47.15719099683222,0.1795040444645281,6.516662802009921,0.0289024889252293,0.0171905242527824,0.6662359790510433,7.788118525985771e-09,32.60254718827846,682.0534210905129,ansys_mapdl
180,AISI_4140,548.1254501850582,28746.0,16448.0,0.31931,319.31,149.22,168.84,4.32,6.0,122.53,965.42,122.53,253.51,359.97,666.58,849.25,965.42,202163.5139133873,568.9663814057362,712.317961469397,2128.1938054420816,68.67254584788765,418.3199287026446,36.51523883724008,24.6177367972858,40.12441284910428,35.692685135253775,88.77990293149227,51.93343857714878,0.1342291014126421,5.496229131490165,0.0076222620006567,0.0084480743856841,0.7794261085753531,7.772935145748961e-09,32.77048720052393,644.4842525535878,ansys_mapdl
181,AISI_4140,566.3035119185521,26052.0,14982.0,0.046328,46.33,52.65,57.57,13.58,6.0,530.28,1916.17,530.28,917.24,949.05,1062.0,1106.33,1916.17,213825.6974666798,249.41540295578625,1294.1985490397535,2794.449879198808,71.43193347429782,447.8995996837557,27.959074242354927,19.012904518143607,45.75948390278836,42.24872533200853,85.48359880987347,45.553449758433736,0.2010431698065478,6.875329226199061,0.0268849360808618,0.0094497749506788,0.8125268993403557,7.760552078459713e-09,27.686794159375506,714.8908375062726,ansys_mapdl
182,AISI_4140,480.6852099528637,35682.0,21752.0,0.024449,24.45,19.81,22.87,37.18,6.0,533.39,2217.46,533.39,1089.58,1159.21,1266.71,1557.43,2217.46,211525.1707151857,694.9779911044527,518.2061391282585,2530.411217406422,69.00552808093347,355.14393471592706,36.07787092808415,20.45787622791904,47.49596363012874,49.37025579656973,94.25476850091238,40.78069715765885,0.2364375893777796,6.043261270343871,0.0226193391202475,0.0398700220172457,0.8056929305403165,7.85623500633933e-09,30.22195453993682,736.4198432335105,ansys_mapdl
183,AISI_4140,549.5507581596153,37054.0,22586.0,0.012864,12.86,16.73,18.53,37.22,6.0,577.71,2609.64,577.71,1223.11,1318.44,1423.43,1832.74,2609.64,211965.8514197952,880.7758320414064,569.020999973608,1901.282386266552,88.82429374097867,407.56105550927975,31.29124891944068,21.874159989916123,45.83505864825439,54.42852053803258,71.76756676184733,36.25579614860498,0.1323536125410495,5.785548041727701,0.0265670586194798,0.0238373460408682,0.7418095598549183,7.935974884134981e-09,27.56478258105473,622.6414063879917,ansys_mapdl
184,AISI_4140,551.777295343088,22370.0,12514.0,1.481555,1481.56,350.54,404.52,1.98,6.0,85.42,783.04,85.42,158.86,235.18,566.21,770.87,783.04,210931.8098793986,487.8923582332695,1085.6297345852931,3115.80137291676,68.29414650316492,442.6953581924209,26.91971947513905,13.868071172363122,38.4901030287682,35.15843922789704,88.41600168311338,49.56778350899068,0.101931063784515,6.435876066715252,0.0071677026399618,0.0198758939286113,0.6727355931836938,7.767028545259596e-09,33.88721837716108,695.6919998037439,ansys_mapdl
185,AISI_4140,474.1670257034283,41082.0,25478.0,0.014732,14.73,21.14,22.05,29.31,6.0,487.95,2998.03,487.95,1059.12,1072.78,1438.39,2173.44,2998.03,204413.9321422796,416.6631972134111,642.6891449715038,2414.558849646327,64.46446585247463,357.39054446493367,29.366299674633225,22.945715711386747,41.64079618136444,56.26546474428993,93.8931483100326,37.747994534372175,0.157736765609732,6.696372367786857,0.0252812012372932,0.0302457646712883,0.6745401177010367,7.976585784729855e-09,28.199752221248385,619.8326604229064,ansys_mapdl
186,AISI_4140,532.4445287640094,30580.0,18149.0,0.036028,36.03,41.44,44.4,15.58,6.0,614.5,2305.12,614.5,1123.69,1245.98,1288.79,1559.83,2305.12,204058.5039145281,663.8047497769655,530.9111333930618,3283.289235450801,64.67817510397497,427.6396869774822,18.91671808016451,21.20994860238777,39.49121929775544,47.90664512329455,80.12831005336066,40.74483255446803,0.2488099510641055,7.328892007986755,0.0247536955201248,0.0253173642765291,0.746053946847544,7.881859459455003e-09,26.01440005380666,645.8355175364668,ansys_mapdl
187,AISI_4140,500.32786247008687,31844.0,18572.0,0.02461,24.61,23.88,26.66,28.99,6.0,578.48,2215.97,578.48,1230.19,1290.35,1828.26,1919.68,2215.97,205810.4256946413,981.9880482227418,1470.8286600088882,2576.4216009928214,65.97540819686566,394.6705238202074,23.375952847465783,16.305977605548026,50.57011716706965,53.706077012558815,77.75159303767988,47.92186195163889,0.2446639711207437,7.038262540442408,0.0218769410590363,0.0251848011935224,0.8289489965074592,7.933482579134466e-09,33.66335615727577,692.1838176743083,ansys_mapdl
188,AISI_4140,540.255521504497,32680.0,19035.0,0.021623,21.62,18.1,20.17,39.31,6.0,524.77,2207.49,524.77,1107.92,1110.41,1287.81,1822.76,2207.49,203251.8320941996,843.9671731873977,1377.772204798918,1888.7231087831287,85.79140661319354,407.7282980527237,34.46896275984088,12.266854078738737,42.58553137263245,51.51999322924775,86.8174139275652,47.949769377267245,0.1351113302919773,5.554400385114711,0.0215633849353201,0.0354769978889944,0.789225872826204,7.924508906572409e-09,34.70072152098172,711.7042753763657,ansys_mapdl
189,AISI_4140,538.3500756638521,38104.0,23283.0,0.014406,14.41,24.48,26.02,27.79,6.0,557.47,2175.72,557.47,1063.48,1099.75,1316.72,1352.27,2175.72,211948.2404661483,333.3384644358462,535.093931717499,1796.3015760896883,81.29824756861336,401.3346967173353,34.56218617718648,21.154945200717,50.846759007907366,46.55923383685124,90.61993236566386,44.28077478966503,0.1198478974336502,5.697087440057461,0.0139301893724916,0.0178243010323534,0.8466962489150072,7.895876522297694e-09,25.4524197891685,680.1057250489212,ansys_mapdl
190,AISI_4140,468.7705459559471,19372.0,10606.0,0.046741,46.74,33.93,37.41,19.62,6.0,576.3,2222.65,576.3,921.89,929.7,1099.64,1347.52,2222.65,201533.73237289744,945.7311073723264,405.6804239680209,3084.434527775494,65.71425566437172,361.0072141774537,27.625994349886927,14.423081764234716,50.29301991548889,41.95754638397123,71.45687214209201,41.49692720668014,0.2241409089678043,5.161539434957207,0.0148609417626395,0.0341231011178782,0.7092702176337808,7.791266491858767e-09,29.07054306348176,665.6589763925638,ansys_mapdl
191,AISI_4140,516.016957609684,21196.0,11448.0,0.030072,30.07,22.91,26.43,30.56,6.0,554.54,2122.26,554.54,1292.89,1331.68,1511.4,1744.26,2122.26,201934.76628949936,285.43469613915806,626.1312457781639,2397.054482858799,89.7593956658551,383.6842552391335,25.78775048594249,16.78555621875291,46.26324765414289,49.08004579271507,70.41080609707898,45.07724887305014,0.1440153892271612,7.447815214817258,0.0055642278775647,0.0254159914883856,0.8019144372381274,7.78001605222448e-09,33.84314169552376,700.0738583299052,ansys_mapdl
192,AISI_4140,524.482127529232,19732.0,10680.0,0.036666,36.67,33.01,37.8,21.25,6.0,408.24,1793.68,408.24,749.17,855.27,1110.38,1313.52,1793.68,205880.83827326755,708.2977983233673,675.9064248429581,1507.5713353658828,60.15831198003925,405.3455017060421,38.2432314737334,20.7350823694172,44.23701366699184,39.58439094387207,70.23236856513587,41.24758156520584,0.1565151145089206,5.076589453180391,0.024312260554152,0.021521924694381,0.7958628815535124,7.854069865556892e-09,31.54204972592704,701.5075530688708,ansys_mapdl
193,AISI_4140,493.9772582294006,30548.0,18297.0,0.010232,10.23,15.53,16.92,45.69,6.0,484.31,2888.17,484.31,1128.4,1137.63,1448.81,2499.89,2888.17,203334.7616030985,689.085819748256,718.0168463410305,1475.9796777093604,69.96198236352654,383.94916558373046,27.25669202211212,12.809418260031482,40.43527464845443,57.74291735402033,79.28939957254607,47.05444604139073,0.1179970946400953,5.604827118158215,0.0180349033859765,0.0175289635186324,0.6596565313559216,7.939691584233126e-09,31.17293755888317,709.4877836278139,ansys_mapdl
194,AISI_4140,488.57515714595,32083.0,19207.0,0.01337,13.37,12.67,14.07,52.62,6.0,467.1,2128.7,467.1,868.32,897.97,1211.6,1430.58,2128.7,201432.95051908813,254.3774243742581,1033.3696824961062,1236.207010781793,75.31052552849597,364.3675875785399,38.06090485254956,10.83613918636458,51.54759774742105,48.41332394124667,90.69073429346236,38.53118074736404,0.1661332717984043,5.96864036259813,0.0078000239995623,0.0099068060567405,0.7257996140584253,7.953514121362813e-09,30.91908132813113,666.8139057355245,ansys_mapdl
195,AISI_4140,526.1436954151316,45690.0,28320.0,0.009746,9.75,10.01,11.41,74.72,6.0,461.03,2348.39,461.03,1206.79,1265.84,1321.52,2152.38,2348.39,203874.23783621044,484.0683206045026,737.1445364502815,1663.84093561275,66.39504053177393,403.3960680616967,39.90032769493655,16.45225912672437,45.88142139965747,59.96863068939756,89.9931118029801,48.906733694412544,0.116122621084302,6.675430496117767,0.0181800930360698,0.012140157410987,0.8003377872329791,7.977686815448283e-09,33.29866504164908,747.5711528939587,ansys_mapdl
196,AISI_4140,531.2233784040313,20396.0,11100.0,0.036714,36.71,27.18,29.97,26.03,6.0,472.49,2042.81,472.49,747.43,860.57,1209.67,1401.13,2042.81,209852.84974894684,634.5517669270309,1153.5541518384334,1543.6741374559729,76.69876896499117,397.7331505709676,38.40467736630761,18.38678150176492,39.26822483051252,40.57950287195451,71.21221735116468,50.430509398216245,0.1915201852216567,6.400266542469882,0.0290151021830239,0.0376542428369508,0.7606962596543411,7.717236544989893e-09,30.47959727338776,707.4854246534835,ansys_mapdl
197,AISI_4140,574.1462762687781,37671.0,22570.0,0.022423,22.42,16.89,19.34,38.33,6.0,528.4,2338.85,528.4,969.33,986.83,1243.93,1671.07,2338.85,206596.7324406217,708.9065263500689,1167.1847989593143,2222.6926414504,87.73312711145898,431.8439942523764,38.16158462266176,16.407570282281092,42.23722297226498,53.00225157067706,89.6117142956957,54.30827781232171,0.1650234750560053,5.339472634995642,0.0185875727334548,0.0379115664107943,0.7725314623639244,7.902905269520243e-09,33.36502302870526,647.3860172680999,ansys_mapdl
198,AISI_4140,492.158327869574,38162.0,23500.0,0.0354,35.4,54.81,61.54,12.22,6.0,512.77,2807.22,512.77,1108.36,1138.94,1495.55,2239.39,2807.22,202793.6781357513,244.6514738435061,970.5709378241132,2255.9792481075715,61.79466556607864,371.275273291692,38.31975598348467,20.768633028318604,35.42248507967281,57.017616810598085,86.11436443425416,52.04081947231976,0.2474583446171263,7.223855249332205,0.0097982765262066,0.0081756057046082,0.744617934617963,7.869215925131473e-09,33.0089399750748,669.6906049045365,ansys_mapdl
199,AISI_4140,555.0924459857158,27615.0,15174.0,0.056608,56.61,34.14,39.27,21.9,6.0,408.5,1970.67,408.5,652.57,775.55,1270.22,1584.7,1970.67,208860.26694881145,407.89621751447606,955.5662420265016,2811.815379089099,84.55630358031019,416.9909641123298,30.512550811030536,23.03262748204522,40.97135819152841,43.796416444447416,79.47485374943317,42.657100349336055,0.1171717169269224,7.921409060524043,0.0287730909549131,0.0170625984327152,0.6991890451785219,7.706065490269726e-09,33.81506515842237,747.7346346136826,ansys_mapdl
200,AISI_4140,526.5799929412118,42207.0,26441.0,0.013659,13.66,16.43,18.05,41.62,6.0,494.17,2494.33,494.17,1192.38,1287.24,2086.4,2149.55,2494.33,214353.6899027739,666.8604979985678,462.3046298641091,1834.4144358094725,79.90883764765452,410.9928165130266,18.54449672299417,17.133842057536473,52.560191156421496,59.02509337342652,74.95050945797189,38.971538272274,0.2163878979432378,7.53398042194468,0.0235440571406157,0.0327355479496028,0.8365809532779424,7.949164042419486e-09,27.20660337536196,683.5647125005721,ansys_mapdl
201,AISI_4140,572.9009905092602,31142.0,18274.0,0.028851,28.85,23.18,25.76,26.1,6.0,559.36,2282.85,559.36,1326.49,1394.71,1591.4,2141.63,2282.85,208043.28259494004,541.9776850624567,1409.0795816495397,3093.7782925942934,89.48130143550364,443.61824453226484,26.31351304557507,13.487931495916644,41.27134700017685,56.890137991248565,70.30527783335104,42.149585003129225,0.11540849503810219,7.9761018868172835,0.017702329977285523,0.02726472627123726,0.7722784770134665,7.743599477128596e-09,34.56241588355836,604.9821530590166,ansys_mapdl
202,AISI_4140,583.6761287430394,24769.0,13838.0,0.015388,15.39,14.48,15.96,48.51,6.0,536.82,2039.87,536.82,1149.01,1214.01,1476.76,1541.09,2039.87,200039.82229068247,479.6215191878061,1413.114869751923,1134.2310606073586,81.30903880780315,443.6848494773774,34.85277424627043,23.829466211588347,47.28165219019949,53.365445947301396,70.43942464934847,45.26975732525476,0.20634939751604364,6.715526714330584,0.0068189297732096366,0.014804656088393413,0.8326217524608223,7.962663583129442e-09,34.22325425736132,702.4941615505859,ansys_mapdl
203,AISI_4140,563.9526554827121,28479.0,16603.0,0.038373,38.37,27.17,30.14,25.23,6.0,427.92,1912.3,427.92,818.62,892.03,1126.05,1305.13,1912.3,208919.74989097018,395.60024330370084,342.717447174048,1496.4173473563892,87.33971682730352,421.66881586275565,30.70611895786942,24.238003834783527,35.513459736283714,41.39737438617851,94.88658029791034,49.079617571975334,0.21676290839818618,7.079523943354953,0.02500031878271444,0.037353000285589494,0.842037348115759,7.865104394420271e-09,30.32789006746733,685.4785755442601,ansys_mapdl
204,AISI_4140,506.7233468897644,30680.0,18208.0,0.012823,12.82,19.09,20.44,36.16,6.0,597.12,2139.15,597.12,1102.63,1148.55,1450.18,1555.81,2139.15,200222.1427233919,797.4713600156051,1099.2090003862063,1147.0439745813178,89.51432850938596,374.66564850672484,24.35053056409202,18.192839309561553,53.19927332913345,45.936779264092856,80.17107064850012,49.50998034041888,0.1338070541815226,5.756171777436143,0.007277012887569333,0.02847933948749583,0.8389795487635485,7.762910672327096e-09,27.32036204232117,690.2152388773385,ansys_mapdl
205,AISI_4140,460.814468899951,37709.0,22938.0,0.018213,18.21,21.09,22.75,32.3,6.0,529.14,2786.91,529.14,1349.4,1388.4,1503.0,2644.53,2786.91,207448.46963116343,706.5568940408615,884.9969708725076,3146.030494215832,63.5512612373961,354.89344124433444,18.767331108709467,23.602435309510994,42.43139049848158,57.97093613110654,94.35467845798135,53.61746334318674,0.10465035928805003,7.9808663058397205,0.029708975142225848,0.015095574218729663,0.7299638975904326,7.895328957359747e-09,32.43679265139363,681.1420620595015,ansys_mapdl
206,AISI_4140,527.7444551043774,25199.0,14035.0,0.026451,26.45,27.14,29.83,24.69,6.0,547.19,1858.12,547.19,916.5,970.48,1132.37,1150.68,1858.12,205839.8630540258,271.3714430940344,1391.7312610970105,1660.305086559573,60.259960367888525,424.7270944703108,17.76337277148552,24.994027494692514,50.85014466257175,37.243288025973655,85.07293949667923,38.72972182510273,0.11933090029185402,6.7049298509038415,0.005836389305511237,0.03871559630836151,0.8236624015149673,7.995510477071523e-09,25.727667100613957,670.1561236925361,ansys_mapdl
207,AISI_4140,466.77972709718,43779.0,27703.0,0.014363,14.36,21.1,23.32,35.13,6.0,501.06,2906.32,501.06,1356.65,1407.43,1560.94,2471.74,2906.32,204937.2261779786,505.6941729093273,1498.8110550563363,2525.245487099247,69.13783602362716,353.0686615282181,28.220548310965373,16.35268123436934,40.840797117850244,58.658828287662914,92.89751851809896,54.98004132338879,0.12011847761605896,6.005540963850365,0.0269751909049062,0.011824377552636281,0.7759670729733015,7.776353890591618e-09,26.429424936317446,741.2578248831243,ansys_mapdl
